judul,tanggal,link
[SALAH] Foto Mike Tyson Mengenakan Baju Bertuliskan “TRUST IN GOD NOT IN VACCINE”,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 04/07/2021",https://cekfakta.com/focus/7190
[SALAH] Gambar “praktis .. bisa dicoba .. pengganti tabung oksigen”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 04/07/2021",https://cekfakta.com/focus/7189
[SALAH] Hadiah Dana Giro dari BRI Sebesar Rp37 Juta,"Sumber: 
                    SMS                                             Tanggal publish: 04/07/2021",https://cekfakta.com/focus/7188
"[SALAH] Gambar Artikel Kompas.com Berjudul “SOLO BATASI KEGIATAN SAMPE JAM 8 MALAM KECUALI SEMANGGI , TERSERAH!!”","Sumber: 
                    whatsapp.com                                             Tanggal publish: 04/07/2021",https://cekfakta.com/focus/7187
[SALAH] Video “Membuat oksigen dengan aerator akuarium”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 03/07/2021",https://cekfakta.com/focus/7186
[SALAH] Akun Facebook Bupati Langkat Terbit Rencana Perangin Angin,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 03/07/2021",https://cekfakta.com/focus/7185
[SALAH] Foto “Orang India membuang ribuan berhala ke jalan karena ketidakmampuan mereka melindungi masyarakat dari virus Corona”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 02/07/2021",https://cekfakta.com/focus/7184
[SALAH] CT Value Sebagai Penentu Kesembuhan Pasien Covid-19,"Sumber: 
                    Facebook                                             Tanggal publish: 02/07/2021",https://cekfakta.com/focus/7182
[SALAH] Insentif Tenaga Kesehatan Selama Pandemi Covid-19 Dihentikan Pemerintah Pusat,"Sumber: 
                    WhatsApp                                             Tanggal publish: 02/07/2021",https://cekfakta.com/focus/7181
[SALAH] Akun Whatsapp Bupati Malang Sanusi “0812-3135-3448”,"Sumber: 
                    facebook.com                                             Tanggal publish: 02/07/2021",https://cekfakta.com/focus/7180
[SALAH] “sekarang angkut mayat gak lg pake Ambulance”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 02/07/2021",https://cekfakta.com/focus/7179
[SALAH] Foto Daftar Obat Dari RS Yang Bisa Digunakan Sendiri oleh Pasien Covid-19,"Sumber: 
                    Tangkapan Layar                                             Tanggal publish: 02/07/2021",https://cekfakta.com/focus/7178
"Sebuah artikel online membagikan dokumen rahasia yang bocor dan disandingkan dengan sebuah informasi yang mengklaim bahwa Perusahaan Biofarmasi Moderna, Inc mengembangkan Vaksin Covid-19 sebelum munculnya Covid-19.","Sumber: 
                     
                        artikel online
 Tanggal publish: 02/07/2021",https://cekfakta.com/focus/7177
[SALAH] Video “Tentara tidak tahu adat. Arogan sekali menyerang sopir truk”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 01/07/2021",https://cekfakta.com/focus/7176
[SALAH] Terdapat Sanksi Bagi yang Berkendara Malam di Jakarta,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 01/07/2021",https://cekfakta.com/focus/7175
[SALAH] Video “Dibilang Corona Setelah Peti Dibuka Ternyata Matanya Diambil Tanpa Sepengetahuan Keluarga”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 01/07/2021",https://cekfakta.com/focus/7173
[SALAH] Gambar “Seruan Siaga 1 Majelis Ulama Indonesia”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 01/07/2021",https://cekfakta.com/focus/7172
[SALAH] Pesan Berantai BFL (Blood For Life) Indonesia untuk Kebutuhan Donor Darah,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 30/06/2021",https://cekfakta.com/focus/7171
[SALAH] “racun di sebarkan pesawat untuk area madura”,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 30/06/2021",https://cekfakta.com/focus/7170
[SALAH] Sinar X dalam TV Tabung Dapat Membunuh Virus dalam 8 Jam,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 30/06/2021",https://cekfakta.com/focus/7169
[SALAH] Gambar artikel berjudul “Jalur Sepeda Sudirman-Thamrin yang Mau Dibongkar Telan Rp 30 M”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 30/06/2021",https://cekfakta.com/focus/7168
[SALAH] Bumbu Penyedap Makanan Mengandung Babi dari Pondok Wali Barokah,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 30/06/2021",https://cekfakta.com/focus/7167
[SALAH] Video Perpisahan Tentara Irak dengan Keluarganya saat Melawan Daesh,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 30/06/2021",https://cekfakta.com/focus/7166
[SALAH] Foto Penemuan Kerangka Raksasa di dalam Gua tahun 2017,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 30/06/2021",https://cekfakta.com/focus/7165
[SALAH] WHO Larang Wanita Untuk Konsumsi Alkohol,"Sumber: 
                     
                        Media
 Tanggal publish: 29/06/2021",https://cekfakta.com/focus/7164
[SALAH] WHO Tetapkan Indonesia Sebagai Negara High Risk Covid-19,"Sumber: 
                    WhatsApp                                             Tanggal publish: 29/06/2021",https://cekfakta.com/focus/7163
[SALAH] Daftar Obat dari RS yang Bisa Digunakan Sendiri oleh Pasien Covid-19,"Sumber: 
                    WhatsApp                                             Tanggal publish: 29/06/2021",https://cekfakta.com/focus/7162
[SALAH] Akun KPEI di Platform Telegram Menawarkan Investasi,"Sumber: 
                    Telegram.com                                             Tanggal publish: 29/06/2021",https://cekfakta.com/focus/7161
[SALAH] “ke masjid tidak perlu memakai masker dan menjaga jarak”,"Sumber: 
                     
                        youtube.com
 Tanggal publish: 29/06/2021",https://cekfakta.com/focus/7160
[SALAH] Parasetamol P-500 mengandung virus Machupo,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 29/06/2021",https://cekfakta.com/focus/7159
[SALAH] Video “Sri Mulyani suntik vaksin utk pencitraan tp kamera gak bisa boong di jarum suntik ga ada isi vaksin nya”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 29/06/2021",https://cekfakta.com/focus/7158
"[SALAH] “Fadli Zon : Kalau Habib Rizieq Dipenjara , Saya Mundur dari DPR Saja!”","Sumber: 
                     
                        twitter.com
 Tanggal publish: 28/06/2021",https://cekfakta.com/focus/7157
[SALAH] Video “Gajah Berkaki Lima”,"Sumber: 
                     
                        instagram.com
 Tanggal publish: 28/06/2021",https://cekfakta.com/focus/7156
[SALAH] Bantuan Pulsa Rp200 ribu dan Kuota 125GB dari Pemerintah,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 28/06/2021",https://cekfakta.com/focus/7155
[SALAH] Foto Belakang Truk bernarasi Denny Siregar Musuh Warga Tasikmalaya,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 28/06/2021",https://cekfakta.com/focus/7154
[SALAH] Foto Formasi Batu Kepala Ikan Besar,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 28/06/2021",https://cekfakta.com/focus/7153
[SALAH] “PERJUANGAN KITA NAHAN DIRI DIRUMAH PUN DIKHIANATI OLEH REZIM (oleh: KH. Abdullah Gymnastiar)”,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 27/06/2021",https://cekfakta.com/focus/7152
[SALAH] Seorang Pria Dipenjara Karena Mempraktikkan Islam di China,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 27/06/2021",https://cekfakta.com/focus/7151
[SALAH] Akun Telegram PT Kustodian Sentral Efek Indonesia,"Sumber: 
                     
                        telegram.com
 Tanggal publish: 27/06/2021",https://cekfakta.com/focus/7150
[SALAH] Meminum Minuman Panas dan Menghirup Uap Panas Dapat Membunuh Virus Corona,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 27/06/2021",https://cekfakta.com/focus/7149
[SALAH] MPR Setuju Bapak Jokowi Tiga Periode,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 27/06/2021",https://cekfakta.com/focus/7148
[SALAH] SMS Bantuan Dana dari BPJS,"Sumber: 
                    Pesan Singkat SMS                                             Tanggal publish: 27/06/2021",https://cekfakta.com/focus/7147
[SALAH] Anies Baswedan Hanya Mengurusi Asbak dan Tidak Mengurusi Covid di Jakarta,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 27/06/2021",https://cekfakta.com/focus/7146
[SALAH] “AKHIRNYA TERUNGKAP.!!! RUMAH GUBERNUR DKI DISEGEL. KPK TEMUKAN BUKTI KUAT ASET KORUPSI TERNYATA”,"Sumber: 
                     
                        Youtube.com
 Tanggal publish: 26/06/2021",https://cekfakta.com/focus/7145
[SALAH] Covid-19 Tidak Mematikan,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 26/06/2021",https://cekfakta.com/focus/7144
[SALAH] Wendi Cagur Meninggal Dunia,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 26/06/2021",https://cekfakta.com/focus/7143
"[SALAH] “TERBONGKAR!!! GELAP MATA MENGGUNAKAN DANA HAJI~YUSUF MANSUR DIPERIKSA POLISI. DULU PURA-PURA NANGIS, KINI NANGIS BENERAN!!!”","Sumber: 
                     
                        Youtube.com
 Tanggal publish: 26/06/2021",https://cekfakta.com/focus/7142
[SALAH] Razia Masker Di Seluruh Indonesia Dengan Denda 250 Ribu,"Sumber: 
                    facebook.com                                             Tanggal publish: 26/06/2021",https://cekfakta.com/focus/7141
[SALAH] Rajin Wudhu Aman dari Virus,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 25/06/2021",https://cekfakta.com/focus/7140
"[SALAH] Menolak Peniadaan Menu Babi, Kanada Menolak Konsesi Berkaitan Dengan Islam dan Syariah","Sumber: 
                     
                        facebook.com
 Tanggal publish: 25/06/2021",https://cekfakta.com/focus/7139
[SALAH] Resep Obat Untuk Pasien Covid-19,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 25/06/2021",https://cekfakta.com/focus/7138
"[SALAH] Jateng Membludak, Media TV Hanya Liput Covid-19 di DKI Jakarta","Sumber: 
                     
                        facebook.com
 Tanggal publish: 24/06/2021",https://cekfakta.com/focus/7137
[SALAH] Kapolri Mutasi Sejumlah Jendral dan Irjen Argo Didapuk sebagai Kapolda Kaltim,"Sumber: 
                     
                        Media Online
 Tanggal publish: 24/06/2021",https://cekfakta.com/focus/7136
[SALAH] Vaksinasi Massal Gratis 22 Juni 2021 di Kota Bogor untuk Umum 18 Tahun Ke Atas,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 24/06/2021",https://cekfakta.com/focus/7135
[SALAH] Konsumsi Nigella Oil Menghilangkan Pendarahan di Tenggorokan Orang yang Terdampak Covid,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 24/06/2021",https://cekfakta.com/focus/7134
[SALAH] Gambar Artikel BBC News: “When Biden met Putin: We Support Jokowi-Iriana in Indonesian Presidential Election 2024”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 24/06/2021",https://cekfakta.com/focus/7133
[SALAH] Pesan Berantai “SANDIWARA CORONA” dari Ikatan Dokter Indonesia (IDI),"Sumber: 
                    whatsapp.com                                             Tanggal publish: 23/06/2021",https://cekfakta.com/focus/7132
[SALAH] Akun Facebook Wali Kota Surabaya Eri Cahyadi Menawarkan Pinjaman Uang,"Sumber: 
                    Screenshot chat Facebook messenger                                             Tanggal publish: 23/06/2021",https://cekfakta.com/focus/7131
"[SALAH] Mengandung Virus Baru, Merek Handsanitizer ‘Farah’ Dapat Sebabkan Tangan Melepuh","Sumber: 
                     
                        facebook.com
 Tanggal publish: 23/06/2021",https://cekfakta.com/focus/7130
[SALAH] “##BERAKHIR PAHIT##. SK GUBERNUR DI CABUT. DETIK DETIK JOKOWI UMUMKAN PEMECATAN ANIES”,"Sumber: 
                     
                        youtube.com
 Tanggal publish: 22/06/2021",https://cekfakta.com/focus/7129
[SALAH] Video Apel Persiapan Lockdown DKI,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 22/06/2021",https://cekfakta.com/focus/7128
[SALAH] Wuhan: Ribuan Nyamuk yang diinokulasi Viagra Lepas dari Laboratorium dengan Keamanan Tinggi,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 22/06/2021",https://cekfakta.com/focus/7126
"[SALAH] Gambar Artikel CNN Indonesia: “Lawan pengaruh B A N S E R, Angkatan Laut Amerika Serikat akan kirim tambahan kapal induk ke US Indo – Pasific Command”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 22/06/2021",https://cekfakta.com/focus/7125
[SALAH] Foto Baliho Elon Musk Bertuliskan “Bela Para Milyuner”,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 21/06/2021",https://cekfakta.com/focus/7124
"[SALAH] Bima Sakti di Atas Kuil Luxor, Mesir","Sumber: 
                     
                        facebook.com
 Tanggal publish: 21/06/2021",https://cekfakta.com/focus/7123
[SALAH] “Penyebab Kematian Amien Rais”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 21/06/2021",https://cekfakta.com/focus/7122
[SALAH] Foto “Erdogan cium tangan joe biden”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 21/06/2021",https://cekfakta.com/focus/7121
[SALAH] Gambar Presiden Jokowi “Kalian Siap saya pimpin Tiga Periode”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 21/06/2021",https://cekfakta.com/focus/7120
[SALAH] Gambar Juara Estafet Cupang Masuk Prestasi Non-Akademik di PPDB,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/06/2021",https://cekfakta.com/focus/7119
[SALAH] Tautan Hadiah dari Kopi Kenangan untuk Rayakan HUT Ke-30,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 20/06/2021",https://cekfakta.com/focus/7118
[SALAH] Ifan Seventen Meninggal Dunia,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/06/2021",https://cekfakta.com/focus/7117
[SALAH] Akun WhatsApp Sekretaris Kabupaten Buleleng Gede Suyasa,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 20/06/2021",https://cekfakta.com/focus/7116
[SALAH] Pesan Giveaway dari Baim dan Paula,"Sumber: 
                    Pesan Singkat SMS                                             Tanggal publish: 20/06/2021",https://cekfakta.com/focus/7115
[SALAH] Pesan Giveaway Rp175 Juta dari Kedas Beauty,"Sumber: 
                     
                        Pesan Singkat SMS
 Tanggal publish: 20/06/2021",https://cekfakta.com/focus/7114
[SALAH] Ronaldo Pindahkan Coca-Cola Saat Konferensi Pers EURO Karena Produk Yahudi,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 20/06/2021",https://cekfakta.com/focus/7113
[SALAH] Malaysia Dapat Tambahan 10 Ribu Kuota Haji Saat Lockdown,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 19/06/2021",https://cekfakta.com/focus/7112
[SALAH] Foto Jalan Tol Trans-Papua,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 19/06/2021",https://cekfakta.com/focus/7111
"[SALAH] “Ini sinetron Bajay Bajuri thn 2002,sdh mau 20 thn ternyata jadi kenyataan”","Sumber: 
                    whatsapp.com                                             Tanggal publish: 19/06/2021",https://cekfakta.com/focus/7110
[SALAH] “TAK TERTOLONG..!!! SELAMAT JALAN FADLIZON. ADA KEJANGGALAN ATAS KEPERGIAN NYA HINGGA SEPERTI INI”,"Sumber: 
                     
                        Youtube.com
 Tanggal publish: 18/06/2021",https://cekfakta.com/focus/7109
"[SALAH] Video “Demi berangkat sekolah, anak-anak ini rela mempertaruhkan nyawa menyeberang sungai bergelantungan”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 18/06/2021",https://cekfakta.com/focus/7108
[SALAH] MUI Mencantumkan Label Halal pada Asbak Rokok,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 18/06/2021",https://cekfakta.com/focus/7107
[SALAH] Surat Pengangkatan Honorer Kemenpan RB,"Sumber: 
                    Tangkapan Layar                                             Tanggal publish: 18/06/2021",https://cekfakta.com/focus/7106
[SALAH] Link Subsidi Pulsa 200 Ribu dan Kuota 125 GB Kemendikbud RI,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 18/06/2021",https://cekfakta.com/focus/7105
[SALAH] Kabar Ifan Seventeen Meninggal Dunia pada 14 Juni 2021,"Sumber: 
                    Facebook                                             Tanggal publish: 18/06/2021",https://cekfakta.com/focus/7104
"[SALAH] Informasi Daftar Penerima Banpres BNI Sebesar Rp 2,5 Juta","Sumber: 
                    WhatsApp                                             Tanggal publish: 18/06/2021",https://cekfakta.com/focus/7103
[SALAH] Video “Kami orang² Dayak sudah mulai gerah adanya cina² yg sudah mengusai daerah”,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 17/06/2021",https://cekfakta.com/focus/7102
[SALAH] Foto Restoran “TAI Lu Bau BUSSET”,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 17/06/2021",https://cekfakta.com/focus/7101
[SALAH] Badak Putih Utara Resmi Punah,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 17/06/2021",https://cekfakta.com/focus/7100
"[SALAH] “Pemkot Pekanbaru, Riau menarik vaksin Covid-19 karena keampuhan vaksin masih tarik ulur”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 17/06/2021",https://cekfakta.com/focus/7099
[SALAH] Pesepakbola Christian Eriksen Terkena Serangan Jantung setelah Divaksin,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 16/06/2021",https://cekfakta.com/focus/7098
[SALAH] Bantuan Sosial Rp1.2 Juta Rupiah untuk 9.8 Juta Masyarakat,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 16/06/2021",https://cekfakta.com/focus/7097
[SALAH] Vaksinasi Sebabkan Varian Baru COVID-19,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 16/06/2021",https://cekfakta.com/focus/7096
"[SALAH] Foto “Wajah Presiden Jokowi di Gunung Rushmore, Amerika Serikat”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 16/06/2021",https://cekfakta.com/focus/7095
[SALAH] Surat Pembagian Uang Donasi oleh atas Nama Sekda dan Bupati,"Sumber: 
                    Tangkapan Layar                                             Tanggal publish: 16/06/2021",https://cekfakta.com/focus/7094
[SALAH] Akun Facebook Bupati Pasangkayu “Yaumil Ambo Djiwa”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 16/06/2021",https://cekfakta.com/focus/7093
[SALAH] Foto Jokowi Membaca Buku “Das Kapital”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 16/06/2021",https://cekfakta.com/focus/7092
[SALAH] Artikel Metro News: Foto Jokowi Makan Codot dan Cunyuk Panggang,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 16/06/2021",https://cekfakta.com/focus/7091
[SALAH] Foto “The Last Moment Dokter Hadio”,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 15/06/2021",https://cekfakta.com/focus/7090
[SALAH] Video WN China Serbu Bandara Sultan Syarif Kasim,"Sumber: 
                    Twitter                                             Tanggal publish: 15/06/2021",https://cekfakta.com/focus/7089
[SALAH] Pemberian Obat Bius usai Vaksinasi Covid-19 Bisa Akibatkan Kematian,"Sumber: 
                    WhatsApp                                             Tanggal publish: 15/06/2021",https://cekfakta.com/focus/7088
[SALAH] Mulai 10 Juli Pria dan Wanita Di atas 25 Tahun yang Masih Jomblo Akan Disuntik Mati,"Sumber: 
                     
                        instagram.com
 Tanggal publish: 15/06/2021",https://cekfakta.com/focus/7087
[SALAH] Video “Di Turki anggota DPR / MPR nya sebelum rapat diawali dengan membaca Al’Quran”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 15/06/2021",https://cekfakta.com/focus/7086
"[SALAH] Penerbangan Space-X Cuma Editan, Buktinya, Masih Ada Manusia Duduk di Pinggiran Roket Saat Peluncuran Dimulai","Sumber: 
                     
                        twitter.com
 Tanggal publish: 14/06/2021",https://cekfakta.com/focus/7085
[SALAH] Video “Rocketnya udah lewat teritorial langit Indonesia sama Malaysia”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 13/06/2021",https://cekfakta.com/focus/7084
[SALAH] Akun WhatsApp Bupati Klaten Sri Mulyani,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 13/06/2021",https://cekfakta.com/focus/7083
[SALAH] “Al Quran terjemahan baru Al Maidah 51”,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 13/06/2021",https://cekfakta.com/focus/7082
[SALAH] Akun Facebook Wakil Gubernur NTB Sitti Rohmi Djalilah,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 13/06/2021",https://cekfakta.com/focus/7081
[SALAH] “KAPAL TNI AK INDONESIA DIKEJAR OLEH KAPAL DAN HELIKOPTER MALAYSIA DI WILAYAH SENDIRI”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 12/06/2021",https://cekfakta.com/focus/7080
"[SALAH] Tarik Dana Haji, BPKH Ancam Masyarakat Tak Dapat Berhaji Lagi Seumur Hidupnya","Sumber: 
                     
                        facebook.com
 Tanggal publish: 12/06/2021",https://cekfakta.com/focus/7079
[SALAH] Gempa di California Berkaitan dengan Tempat Kloningan Manusia,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 12/06/2021",https://cekfakta.com/focus/7078
[SALAH] Haji 2021 Dibatalkan Karena Pemerintah Belum Bayar Tagihan dan Dana Jamaah Digunakan untuk Pembangunan Infrastruktur,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 12/06/2021",https://cekfakta.com/focus/7077
[SALAH] NU Gelar Konvensi Calon Presiden 2024,"Sumber: 
                    Poster                                             Tanggal publish: 12/06/2021",https://cekfakta.com/focus/7076
[SALAH] Video “Eric Tohir Sangat Terbuka Menjelaskan Tentang Chip yang Ada dalam Vaksin Covid-19”,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 11/06/2021",https://cekfakta.com/focus/7075
[SALAH] Meminum Air Berlebihan Berbahaya Bagi Tubuh Karena Ginjal Tidak Dapat Memproses Air dalam Jumlah yang Banyak,"Sumber: 
                     
                        Instagram.com
 Tanggal publish: 11/06/2021",https://cekfakta.com/focus/7074
"[SALAH] Informasi Daftar Penerima Bantuan UMKM Sebesar Rp 2,1 Juta","Sumber: 
                    WhatsApp                                             Tanggal publish: 11/06/2021",https://cekfakta.com/focus/7073
[SALAH] BPKH Sebut Jemaah Tarik Dana Haji Terancam Tidak Bisa Berhaji Seumur Hidup,"Sumber: 
                    Facebook                                             Tanggal publish: 11/06/2021",https://cekfakta.com/focus/7072
[SALAH] Seorang Wanita Kikuyu Menggendong Mandor Kulit Putih,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 11/06/2021",https://cekfakta.com/focus/7071
[SALAH] Foto Penampakan Tebing Berbentuk Gajah yang Membeku,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 11/06/2021",https://cekfakta.com/focus/7070
[SALAH] Video “BNN Periksa Truk Containner Yang Sengaja Diekspor Oleh Cina Tiongkok”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/06/2021",https://cekfakta.com/focus/7069
[SALAH] Akun Facebook Bupati Pacitan “Indrata Nur Bayuaji”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/06/2021",https://cekfakta.com/focus/7068
[SALAH] Akun Facebook Bupati Lumajang “Thoriqul Haq”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/06/2021",https://cekfakta.com/focus/7067
[SALAH] Lowongan Pekerjaan di Perusahaan Manufacture di Abu Dhabi melalui BLK Cilacap,"Sumber: 
                    Tangkapan Layar                                             Tanggal publish: 10/06/2021",https://cekfakta.com/focus/7066
[SALAH] Foto “Pria 91 Tahun Menabung 30 Tahun Demi Berhaji dengan Istri. Kasian gak bisa pergi haji gara gara Rezim Gagal”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 10/06/2021",https://cekfakta.com/focus/7065
[SALAH] “Alyssa carson bersiap menjadi manusia pertama di mars dan dia tidak akan pernah kembali ke bumi”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 09/06/2021",https://cekfakta.com/focus/7064
[SALAH] Video “Cino lagi Cino lagi..kpnkah ini terjadi..? #AdiliPerampokDanaHaji”,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 09/06/2021",https://cekfakta.com/focus/7063
[SALAH] Razia Masker di Seluruh Indonesia mengerahkan Lintas Sektor,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 08/06/2021",https://cekfakta.com/focus/7062
"[SALAH] Foto “Miliarder Tiongkok, He Shihua memaksa pelatih untuk memainkannya di lapangan”","Sumber: 
                     
                        facebook.com
 Tanggal publish: 08/06/2021",https://cekfakta.com/focus/7061
[SALAH] Black Fungus Berasal dari Peternakan Ayam,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 08/06/2021",https://cekfakta.com/focus/7060
[SALAH] Foto Tanda Jalan Bertuliskan “Nuclear Power Plant” dan “Spider Farm”,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7059
[SALAH] Foto Bob Dylan dan John Lennon,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7058
[SALAH] Foto Monyet Penembak Runduk di Perang Dunia II,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7057
[SALAH] Grup WhatsApp “To Firdaus We Ascend” atau “Ke Syurga Kita Pergi” Milik ISIS,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7056
[SALAH] Lowongan Pekerjaan di PT. Freeport Indonesia,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7055
[SALAH] “Kapal cargo yang terdampar di Terusan Suez membawa muatan yang mengejutkan”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7054
[SALAH] Akun Telegram IDX Channel Menawarkan Investasi Saham dan Emas,"Sumber: 
                    Telegram.com                                             Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7053
[SALAH] Amazon Bagikan Hadiah Smartphone Huawei Mate 40 Pro 5G dalam Rangka Perayaan Ulang Tahun Ke-30,"Sumber: 
                    whatsapp.com                                             Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7052
[SALAH] Foto Planet Saturnus dari Dalam Cincinnya,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7051
[SALAH] Foto Bulan Meleleh,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7050
[SALAH] Foto “UN INVOLVED in PEACE”,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7049
[SALAH] Video UFO dengan Alien yang Tinggal di Dalam Bulan,"Sumber: 
                     
                        twitter.com
 Tanggal publish: 07/06/2021",https://cekfakta.com/focus/7048
[SALAH] Foto-foto “Orang Mati COVID-19 yang Dilempar ke Laut Tiba di Laut Sabah”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 06/06/2021",https://cekfakta.com/focus/7047
[SALAH] Video “MALAYSIA MENYEDIHKAN LUR”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 06/06/2021",https://cekfakta.com/focus/7046
[SALAH] Gambar Postingan Twitter Denny Siregar tentang Hidupnya yang Semakin Berat,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 06/06/2021",https://cekfakta.com/focus/7045
[SALAH] “Wahhh…. Ada Orang kaya baru nih.”,"Sumber: 
                     
                        facebook.com
 Tanggal publish: 06/06/2021",https://cekfakta.com/focus/7044
[SALAH] Survei Berhadiah dari Rolex dalam Rangka Merayakan Ulang Tahun ke-100,"Sumber: 
                    Messenger.com                                             Tanggal publish: 06/06/2021",https://cekfakta.com/focus/7043
